Respondent ID,Collector ID,Start Date,End Date,freq_use,role,training_instructor_led,training_web_based,training_read,no_training,training_effectiveness,explain_training_effectiveness,support_Gnet,support_inapplication,support_ref_doc,support_SOP,support_contacted,support_IT,explain_support,complete_without_help,explain_complete_without_help,easy_access_documents,explain_easy_access_documents,satisfaction,explain_satisfaction,Gvault_efficiency,explain_Gvault_efficiency,Gvault_improved,explain_Gvault_improved,functional_area,explain_functional_area,office_location,explain_office_location,job_level,explain_job_level,time_worked_Glead
11140877442,249459562,2019-11-13 07:58:27,2019-11-13 08:02:26,2,Reviewer / Approver,0,1,0,0,3,,0,0,1,0,1,0,,2,,1,,2,,1,,0,I did not have enough experience with GDocs to compare features/functionality.,Facilities and Operations,0,Oceanside,,Manager / Group Leader,,1 to 2 years
11140841538,249459562,2019-11-13 07:49:42,2019-11-13 07:52:36,2,Owner / Author,1,1,1,0,2,,0,0,0,1,1,0,,1,,1,,1,"Routing docs very difficult/time consuming in GVault.  Different steps for different docs types, long time to get things reviewed and approved, added steps of needing protocol issued and still need wet signatures on the issued protocol",99,Can't compare.  Wasn't Owner/Author role in GDocs,0,Can't compare.  Wasn't Owner/Author role in GDocsCan't compare.  Wasn't Owner/Author role in GDocs,Information Technology (IT),0,Oceanside,,Individual Contributor,,1 to 2 years
11140702062,249459562,2019-11-13 07:09:56,2019-11-13 07:16:10,2,Owner / Author,1,0,1,0,2,met my initial needs,0,1,0,1,1,0,,2,"As my authoring/revising of docs is infrequent, i find myself having to refer to SOP-09250 and the 'Gilead Essentials for Go-Live' doc",1,a lot easier than GDOCS,1,"Overall, it is far easier than GDOCS. But keep getting notifications for doc revision that have absolutely nothing to do with my area.",1,doc approval process is a lot easier. no more having to accept multiple email notifications.,1,easier to use.,Information Technology (IT),0,Cork/Dublin,,Individual Contributor,,3-4 years
11140620144,249459562,2019-11-13 06:46:59,2019-11-13 06:54:17,1,Consumer - Read Only,0,1,1,0,2,,0,0,0,0,0,0,,2,,1,"it is easy to search and access, however it is not efficient as not all of the most recent versions of trainings are up to date in GVault.",0,,0,,0,,Research and Development (R&D),0,Other (please specify),remote,Individual Contributor,,3-4 years
11140612112,249459562,2019-11-13 06:50:13,2019-11-13 06:52:27,1,Owner / Author,0,1,1,0,3,,0,1,1,1,0,0,,3,,1,,3,,1,,1,,Information Technology (IT),0,Other (please specify),India,Other (please specify),Validation Engineer,Less than a year
11140587241,249459562,2019-11-13 06:42:36,2019-11-13 06:44:43,1,Document Control Group Member,1,0,0,0,3,,0,0,0,0,1,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Manager / Group Leader,,5-7 years
11140384735,249459562,2019-11-13 05:35:23,2019-11-13 05:41:17,1,Owner / Author,0,1,1,0,2,The link between the stages of document pre-approval for WRK's and SOP's and subsequent steps like training (and the criteria to make a document effective was not immediately clear.,0,1,1,1,1,0,,2,,1,"Not sure if it is there and I havent found it but a ""recent"" documents list is helpful.",3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,1 to 2 years
11140173469,249459562,2019-11-13 04:15:08,2019-11-13 04:17:42,1,Owner / Author,1,0,1,0,1,The 1 training was held too long before we went live with Veeva,0,0,0,1,0,0,,2,,1,,2,,1,,1,,Information Technology (IT),0,Cork/Dublin,,Manager / Group Leader,,>7 Years
11139951691,249459562,2019-11-13 02:34:11,2019-11-13 02:36:56,2,Reviewer / Approver,0,1,1,0,2,,0,1,1,1,0,0,,2,,1,,2,,99,,1,Better searchability. However review of documents is slightly more involved.,Pharmaceutical Development and Manufacturing (PDM),0,Cambridge,,Director,,>7 Years
11139921481,249459562,2019-11-13 02:20:49,2019-11-13 02:22:41,1,Not Sure,0,1,1,0,3,,0,0,1,1,0,0,,3,,1,,3,,1,,1,,Information Technology (IT),0,Other (please specify),"Chennai, India",Individual Contributor,,Less than a year
11139651889,249459562,2019-11-12 23:47:45,2019-11-12 23:52:45,2,Owner / Author,1,1,1,0,1,"The training on how to request, update and send document for review was done so long ago that I don't remember it so will no have to re-do via web based training, which means I wasted my time going to the 1 when we were transitioning.",0,0,0,0,0,0,,1,,0,"Isn't intuitive, and I don't like having to sign in with different log in credentials",1,"It takes longer to find what I need, the new document numbers are in no way similar to the old ones, making it difficult to remember them",0,,0,,Research and Development (R&D),0,Cambridge,,Manager / Group Leader,,1 to 2 years
11139620119,249459562,2019-11-12 23:30:09,2019-11-12 23:32:42,3,Consumer - Read Only,0,0,0,1,2,,0,0,1,1,0,0,,3,,1,,2,,,,0,,Information Technology (IT),0,Foster City,,Individual Contributor,,3-4 years
11139422683,249459562,2019-11-12 09:54:28,2019-11-12 20:59:20,3,Owner / Author,1,1,1,0,3,,0,1,1,1,1,1,,2,,1,,3,,99,,1,,Information Technology (IT),0,Foster City,,Other (please specify),Contractor,5-7 years
11139294862,249459562,2019-11-12 19:17:41,2019-11-12 19:31:05,1,Owner / Author,1,1,0,0,2,,1,0,1,1,1,0,,1,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Other (please specify),Korea affiliate,Manager / Group Leader,,1 to 2 years
11139223662,249459562,2019-11-12 18:46:30,2019-11-12 18:49:43,2,Owner / Author,0,1,1,0,2,,1,0,1,1,0,0,,2,,1,,2,,0,,1,,Research and Development (R&D),0,Other (please specify),Telecommuter,Manager / Group Leader,,>7 Years
11139097118,249459562,2019-11-12 17:36:42,2019-11-12 17:42:31,4,Consumer - Read Only,0,1,1,0,2,,0,0,1,0,0,0,,2,,1,,2,,99,,1,,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,5-7 years
11139051602,249459562,2019-11-12 17:18:47,2019-11-12 17:21:33,1,Consumer - Read Only,1,0,0,0,3,,1,0,1,1,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,3-4 years
11138931393,249459562,2019-11-12 16:20:47,2019-11-12 16:23:19,4,Consumer - Read Only,0,0,1,0,1,,1,0,0,0,0,0,,1,I couldn't log in after the migration and did not know what email/login to use based on the information provided.,0,N/A,1,,99,,0,,Information Technology (IT),0,Foster City,,Manager / Group Leader,,1 to 2 years
11138887433,249459562,2019-11-12 15:44:33,2019-11-12 16:04:33,2,Owner / Author,0,1,1,0,1,The training is ad hoc and the real information I need to get my job done is usually found through speaking with others or documents that were part of the initial roll out but never found their way to the training.,0,0,0,0,1,0,,1,,0,"It is hard to view a document in the small window made available in the Gvault viewer. Also the ability to create a hyperlink to the document sucks, you have to know a special number, likely a database reference, and then you have to have already logged in to Gvault to get it to work. This feature could save a lot of time if it worked, it really took a step back from Gdocs.",1,"I don't know that I know enough about GVault to say anything but ""Slightly Unsatisfied""",0,"I can not figure out how to apply multiple filters to my searches, from a user experience standpoint that makes no sense. There are about 200,000 documents in Gvault, so one search filter should be enough. Gimme a break.",0,No. The user focused features and functionality are very poor.,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,5-7 years
11138887125,249459562,2019-11-12 15:59:34,2019-11-12 16:04:13,1,Consumer - Read Only,0,0,0,1,1,,0,0,1,1,1,0,,2,,0,"whenever I type in key terms, tons of documents come up. I think I could use a filtering tutorial.",2,,0,"I always open up readable format pdf because it is easier to CTRL+F,  but it takes a while to download.",0,,Other (please specify),engineering,San Dimas/La Verne,,Individual Contributor,,3-4 years
11138847667,249459562,2019-11-12 15:27:33,2019-11-12 15:45:38,1,Reviewer / Approver,0,1,0,0,1,Use of system more effective to learn and navigate system,0,0,1,1,1,0,,2,,0,"Document queries are not selective enough.  For example, FRM-10657, pulls up all CCMs instead of just the form for use.  Challenge with searching metadata.",2,,99,,1,Access to prior versions.,Pharmaceutical Development and Manufacturing (PDM),0,Oceanside,,Manager / Group Leader,,>7 Years
11138819522,249459562,2019-11-12 15:31:38,2019-11-12 15:33:53,3,Owner / Author,0,0,1,0,3,,0,0,0,0,0,1,,3,,1,,2,,99,,1,,Information Technology (IT),0,Other (please specify),india,Other (please specify),contractor,1 to 2 years
11138806322,249459562,2019-11-12 15:26:37,2019-11-12 15:28:39,2,Not Sure,0,0,1,0,2,,0,0,1,1,0,0,,1,,1,,2,,1,,1,,Information Technology (IT),0,Other (please specify),CHENNAI,Individual Contributor,,Less than a year
11138767918,249459562,2019-11-12 15:11:26,2019-11-12 15:33:16,1,Consumer - Read Only,0,0,1,0,2,,1,0,1,1,0,0,,3,,1,,2,,1,,1,,Other (please specify),QC,San Dimas/La Verne,,Individual Contributor,,Less than a year
11138762426,249459562,2019-11-12 15:08:57,2019-11-12 15:10:26,1,Owner / Author,1,1,1,0,2,,0,0,0,0,1,0,,2,,1,,2,,1,,1,,Research and Development (R&D),0,Foster City,,Director,,>7 Years
11138761764,249459562,2019-11-12 15:07:05,2019-11-12 15:10:28,1,Consumer - Read Only,1,1,1,0,2,"I remember a fair amount of what was read but not everything. Training for the most part is easily understood, and information is easy to see.",0,1,0,1,0,0,,2,Only help that was needed was for initial log in,1,,3,,99,I was not here when GDocs was used.,1,I was not here when GDocs was used,Other (please specify),Quality assurance,San Dimas/La Verne,,Individual Contributor,,Less than a year
11138761368,249459562,2019-11-12 15:04:52,2019-11-12 15:10:03,1,Reviewer / Approver,1,0,1,0,2,,0,0,0,0,1,0,,2,,0,Difficult to search for a document and not have 200+ hits.,2,,1,"fewer timeouts and enter works for searches. However, if your cursor is highlights a document in the suggested hits when typing and ""enter"" is pressed, it opens the document.",1,More efficient for author/document owners,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,5-7 years
11138749808,249459562,2019-11-12 14:58:26,2019-11-12 15:05:13,1,Consumer - Read Only,1,1,1,0,1,,0,0,0,1,1,0,,2,,0,Search sometimes returns random documents instead of the one I want,1,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Individual Contributor,,3-4 years
11138742814,249459562,2019-11-12 14:59:27,2019-11-12 15:02:43,3,Document Steward for a functional area,0,1,0,0,2,,1,0,1,0,1,0,,2,,1,,2,,1,,1,,Research and Development (R&D),0,Alberta,,Individual Contributor,,5-7 years
11138738782,249459562,2019-11-12 14:58:47,2019-11-12 15:01:14,1,Consumer - Read Only,0,1,1,0,2,,1,0,0,0,0,0,,2,,0,,2,,99,,1,,Other (please specify),Lab tech,San Dimas/La Verne,,Other (please specify),lab tech,Less than a year
11138738430,249459562,2019-11-12 14:58:59,2019-11-12 15:00:44,2,Consumer - Read Only,1,1,1,0,3,,0,1,0,1,0,0,,2,,1,,2,,99,"New employee, only ever used GVault",1,,Other (please specify),QC,San Dimas/La Verne,,Individual Contributor,,Less than a year
11138735765,249459562,2019-11-12 14:52:41,2019-11-12 15:00:37,1,Reviewer / Approver,0,0,1,0,2,,0,1,0,0,0,0,"GVault is pretty intuitive, so easy to figure out as you go along.",3,,0,The 'Legacy Document Number' search isn't effective - usually returns tons of inapplicable documents,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,3-4 years
11138718340,249459562,2019-11-12 14:48:01,2019-11-12 14:52:33,1,Owner / Author,1,0,1,0,1,"Training was provided too much in advance before system went live. In addition, it was too generic.",0,0,0,0,1,0,,1,There still a lot to be learned.,1,"Easier than GDocs; however, not all documents are available... we don't know whether or not they exist.",1,Poor support from some QA individuals.,1,"Increased, but there is more work for me as author. Not very satisfied with that.",1,Searches are better,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Manager / Group Leader,,>7 Years
11138711921,249459562,2019-11-12 14:48:17,2019-11-12 14:50:25,1,Document Steward for a functional area,1,1,1,0,2,Effective.,1,1,1,1,1,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,3-4 years
11138691975,249459562,2019-11-12 14:39:43,2019-11-12 14:42:22,1,Reviewer / Approver,1,1,1,0,2,,0,0,0,0,1,0,,2,,0,"it is difficult to search when you have multiple criteria.  For example I can search ""micro"" reports but if I also add the word ""ELLI"" then I get hits for all Micro docs and ELLI docs- which is huge.   Need a better way to narrow the search ability.",2,,1,GDocs was a nightmare,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,5-7 years
11138653151,249459562,2019-11-12 14:26:42,2019-11-12 14:28:03,2,Reviewer / Approver,0,1,1,0,3,,1,1,1,0,0,0,,3,,1,,3,,1,,1,,Information Technology (IT),0,Foster City,,Executive Leadership,,5-7 years
11138604209,249459562,2019-11-12 14:09:10,2019-11-12 14:15:34,3,Consumer - Read Only,0,0,1,0,2,,0,0,1,0,0,0,,2,,1,,2,But I don’t understand why it requires non-standard user ID (@vault.gilead.com),99,,1,,Information Technology (IT),0,Other (please specify),Tokyo,Manager / Group Leader,,5-7 years
11138587760,249459562,2019-11-12 13:29:06,2019-11-12 14:06:20,4,Reviewer / Approver,0,1,0,0,1,,0,0,0,0,0,0,,2,,1,,2,,99,,0,,Information Technology (IT),0,Foster City,,Director,,1 to 2 years
11138567638,249459562,2019-11-12 13:54:05,2019-11-12 13:59:44,1,Owner / Author,0,1,1,0,1,,0,0,1,1,0,0,Talking with coworkers,1,,0,It takes much longer to find documents and the filters don't work as well as GDocs.,0,There are many steps to execute simple tasks.  Not user friendly.,0,Finding documents takes more time.  Routing documents includes many steps.,0,Searching and filters was much better in GDocs.,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11138552671,249459562,2019-11-12 13:49:02,2019-11-12 13:55:03,4,Reviewer / Approver,1,1,1,0,2,,0,0,0,0,0,1,I find support to be lacking.,2,,0,This system is easy to upload documents but very difficult to find anything. It is not intuitive. The ways documents are filed are extremely different that how we organize paper files ( i.e not intuitive).     Why isn't there have reports that show who has approved advertisement and other patient materials ?,1,it is not very user friendly.   Cant run meaningful reports.   Difficult to find documents once they are uploaded  Help desk not very helpful,0,,0,,Other (please specify),development operations,Foster City,,Manager / Group Leader,,3-4 years
11138549034,249459562,2019-11-12 10:48:24,2019-11-12 13:53:28,1,Owner / Author,1,0,0,0,3,,1,1,1,1,1,0,,2,,1,,2,,1,"Electronic TIE forms have changed the way authors, DC and Training work with each other.  Definitely improved the process and turn around time.",1,It's easier to find info about a document in the system (Meta data) and see the revisions. The favorites are easy to note and find.  Tasks are more visible.,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,5-7 years
11138537599,249459562,2019-11-12 13:47:00,2019-11-12 13:49:31,1,Owner / Author,1,1,1,0,2,,0,0,0,0,1,0,,2,,1,,2,,0,,1,,Research and Development (R&D),0,Foster City,,Director,,5-7 years
11138518889,249459562,2019-11-12 13:41:20,2019-11-12 13:42:49,2,Document Steward for a functional area,0,1,1,0,2,,0,1,0,0,0,0,,2,,1,,3,,1,,1,,Information Technology (IT),0,Foster City,,Individual Contributor,,Less than a year
11138495435,249459562,2019-11-12 13:30:42,2019-11-12 13:34:27,3,Consumer - Read Only,1,1,1,0,2,,0,0,0,0,0,1,,2,,1,,2,,1,,1,,Other (please specify),PMO,Foster City,,Manager / Group Leader,,Less than a year
11138483961,249459562,2019-11-12 13:27:04,2019-11-12 13:30:23,1,Reviewer / Approver,0,1,1,0,2,,1,0,1,1,0,1,,3,,0,"I find it annoying that you still have the use the ""legacy document number"" search modifier for documents that didn't change their numbering system (e.g. STMs).  Also, many peripherally related documents tend to show up in searches that should have returned fairly targeted results.",2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,>7 Years
11138447249,249459562,2019-11-12 13:12:48,2019-11-12 13:18:48,1,Reviewer / Approver,1,0,1,0,2,,0,1,1,1,1,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Manager / Group Leader,,>7 Years
11138423647,249459562,2019-11-12 13:06:00,2019-11-12 13:09:52,1,Owner / Author,1,0,0,0,2,the training was excellent but practical application is necessary to more fully understand the processes,0,1,1,1,1,1,,3,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,5-7 years
11138408942,249459562,2019-11-12 13:03:19,2019-11-12 13:04:44,3,Reviewer / Approver,1,1,1,0,2,,1,1,0,0,0,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11138394969,249459562,2019-11-12 12:57:21,2019-11-12 13:00:17,4,Not Sure,0,0,1,0,2,"I don't actually interact with GVault, but I PM people who do.",0,0,0,0,0,1,Working directly with the Document Control group to shepherd documents through the process,1,,0,Haven't tried,2,,99,,0,,Information Technology (IT),0,Foster City,,Manager / Group Leader,,Less than a year
11138344818,249459562,2019-11-12 12:42:40,2019-11-12 12:44:19,1,Document Steward for a functional area,1,1,1,0,3,,1,1,0,0,1,1,,2,,1,,3,,1,,1,,Information Technology (IT),0,Foster City,,Individual Contributor,,3-4 years
11138252298,249459562,2019-11-12 12:13:54,2019-11-12 12:16:05,1,Reviewer / Approver,0,1,1,0,3,,1,0,1,1,1,1,,3,,1,,3,,1,,1,,Information Technology (IT),0,Foster City,,Director,,5-7 years
11138162859,249459562,2019-11-12 11:39:34,2019-11-12 11:48:59,1,Owner / Author,0,1,0,0,2,,0,0,1,0,0,0,Other colleagues within my department,2,,0,Key terms that would be used by most interested parties do not pull up key documents. Filters often do not drill down far enough without requiring manual searching through pages of documents. Key meta data that would be helpful to enhance searching is not available. Some search terms that are in certain fields do not seem to trigger documents as a result. Example: Searching 'GS-344295-01' does not pull up SPEC-P1410 despite the fact the title of SPEC-P1410 is 'GS-344295-01',0,Finding documentation is difficult. A separate personal spreadsheet is required to maintain key terms or doc number needed to call up document in future searches.. Very inefficient and time consuming.,99,GDocs search was poor as well. No improvement.,0,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,5-7 years
11138062198,249459562,2019-11-12 11:18:41,2019-11-12 11:20:32,3,Consumer - Read Only,0,0,0,1,1,,1,1,1,1,1,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,1 to 2 years
11138043192,249459562,2019-11-12 11:12:16,2019-11-12 11:14:29,2,Consumer - Read Only,0,0,0,1,1,,1,0,0,0,0,0,,3,,1,,2,,1,,1,,Research and Development (R&D),0,Foster City,,Individual Contributor,,1 to 2 years
11138024445,249459562,2019-11-12 10:44:58,2019-11-12 11:09:05,2,Reviewer / Approver,0,1,1,0,3,,0,0,1,0,0,0,Web based training,2,,1,,3,,1,,1,,Information Technology (IT),0,Foster City,,Individual Contributor,,3-4 years
11138020641,249459562,2019-11-12 11:04:42,2019-11-12 11:09:44,1,Consumer - Read Only,1,1,1,0,3,,1,1,0,1,0,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Other (please specify),Contractor,3-4 years
11137996376,249459562,2019-11-12 10:57:06,2019-11-12 11:01:16,1,Owner / Author,1,1,1,0,1,,0,0,0,0,1,0,,1,,1,,1,the documents place in the DtA and DtE need to be re-evaluated and potentially placed in different buckets. The steering committee may not have known the impact of some of the decisions that were made.,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,5-7 years
11137969271,249459562,2019-11-12 10:51:54,2019-11-12 10:53:33,3,Consumer - Read Only,1,0,0,0,2,,0,0,1,0,0,0,,2,,0,The search functionality is difficult to use,1,"The process for uploading CV & Job Description is extremely complicated, and not a great user experience",0,,1,,Research and Development (R&D),0,Seattle,,Manager / Group Leader,,3-4 years
11137962878,249459562,2019-11-12 10:50:07,2019-11-12 10:52:09,1,Reviewer / Approver,1,1,0,0,2,,0,1,1,1,0,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11137944122,249459562,2019-11-12 10:39:32,2019-11-12 10:46:33,1,Owner / Author,1,0,1,0,1,"The overview training was fine, but I found lots of items/areas specific to my function that weren't addressed. I (and the rest of my team) needed training customized to our actual tasks.",0,0,1,1,1,0,,2,"After hiccups and mistakes, I now have learned what I need to do.",1,The user interface is better than most systems I've used.,3,"Based on my experience, it was a low bar.",1,,1,,Research and Development (R&D),0,Foster City,,Individual Contributor,,1 to 2 years
11137940254,249459562,2019-11-12 10:25:02,2019-11-12 10:45:24,1,Owner / Author,1,0,0,0,1,"Training is straight forward, but questions always arise when we are using GVault.",0,0,1,1,0,0,,2,,0,"Document numbers have been reassigned and bucketed into larger categories. Before I could search by ""GSPEC"" and then filter by title.  Now everything is a ""Specification"" and not all documents are tagged by Product.",1,"The seemingly new functionality of GVault have made things more complicated and harder to search.  Bucketing/grouping documents under one document type (I.e. SOP, Specification) makes things harder to search for.",0,Searching for documents is difficult.,0,Searching is more difficult.,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,>7 Years
11137936359,249459562,2019-11-12 10:37:24,2019-11-12 10:44:12,1,Owner / Author,1,1,1,0,2,,0,0,0,0,1,0,,2,,1,"However, the system often stays in Library instead of going to Home automatically.  When DCC is being created, user has to keep scrolling to the right of the screen and up and down on the far-right side of the screen to view th entire display.  Awkward to use when the DCC cannot be view entirely on the screen.  Also, the latest version should be bigger so people don't use the draft version (which is placed on top of current version number).",2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11137926911,249459562,2019-11-12 10:37:42,2019-11-12 10:41:20,1,Reviewer / Approver,1,1,1,0,2,,0,0,1,1,1,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,>7 Years
11137901941,249459562,2019-11-12 10:31:11,2019-11-12 10:34:01,1,Owner / Author,0,0,1,0,1,In person training would be helpful and understanding document nomenclature would be helpful since there are new abbreviations,1,0,0,0,0,0,,2,,1,,2,,99,I was not here when we used Gdocs,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,Less than a year
11137882367,249459562,2019-11-12 10:24:53,2019-11-12 10:28:10,2,Owner / Author,1,1,1,0,3,,1,1,1,1,0,0,,3,,1,,3,,1,,1,,Information Technology (IT),0,Foster City,,Manager / Group Leader,,5-7 years
11137881623,249459562,2019-11-12 10:26:13,2019-11-12 10:27:53,1,Owner / Author,1,1,1,0,2,,0,0,1,1,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,5-7 years
11137879174,249459562,2019-11-12 10:24:19,2019-11-12 10:27:15,4,Owner / Author,0,1,0,0,2,,0,0,0,0,0,0,never had to go to support,2,,1,,2,,1,,1,,Information Technology (IT),0,Foster City,,Manager / Group Leader,,3-4 years
11137870692,249459562,2019-11-12 10:23:02,2019-11-12 10:24:52,1,Document Control Group Member,1,0,1,0,3,,0,0,1,1,1,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,Less than a year
11137869666,249459562,2019-11-12 10:21:52,2019-11-12 10:24:32,2,Owner / Author,1,0,1,0,3,,0,0,1,0,0,0,,2,,1,,2,,1,,1,,Information Technology (IT),0,Foster City,,Director,,Less than a year
11137852181,249459562,2019-11-12 10:02:46,2019-11-12 10:21:20,1,Owner / Author,1,0,1,0,2,,0,0,1,0,1,0,,2,,0,hard to perform search.,2,,99,,1,give flexibility to author who need a document number right away to get it,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,>7 Years
11137824370,249459562,2019-11-12 10:06:14,2019-11-12 10:10:50,1,Owner / Author,1,1,0,0,3,,0,0,0,0,1,0,,2,,0,It is not as intuitive as it could be. Text searches and title searches are not great,1,The loss of site specific document numbers has led to a less intuitive and more bureaucratic system,0,Was easier to operate in G-Docs,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Director,,>7 Years
11137822843,249459562,2019-11-12 10:07:41,2019-11-12 10:11:49,2,Consumer - Read Only,0,1,0,0,2,,0,0,0,1,0,0,,2,,1,,2,,1,,1,,Information Technology (IT),0,Other (please specify),india,Other (please specify),PAT,1 to 2 years
11137814112,249459562,2019-11-12 10:05:50,2019-11-12 10:08:29,1,Reviewer / Approver,1,1,1,0,3,,1,1,0,1,0,0,,3,,1,,3,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Other (please specify),Mississauga,Other (please specify),Associate Director,>7 Years
11137802260,249459562,2019-11-12 10:02:59,2019-11-12 10:05:28,2,Owner / Author,0,1,0,0,3,,1,0,0,0,0,0,,3,,1,,3,,99,,1,,Information Technology (IT),0,Foster City,,Individual Contributor,,1 to 2 years
11137787141,249459562,2019-11-12 09:57:05,2019-11-12 10:00:41,1,Reviewer / Approver,1,1,1,0,1,,0,0,0,0,1,0,,2,,1,,2,,1,,1,,Research and Development (R&D),0,Foster City,,Individual Contributor,,>7 Years
11137777108,249459562,2019-11-12 09:55:42,2019-11-12 09:57:33,2,Reviewer / Approver,0,1,1,0,2,,0,0,0,1,1,0,,2,,1,,2,,99,,0,,Information Technology (IT),0,Foster City,,Director,,5-7 years
11137775686,249459562,2019-11-12 09:54:24,2019-11-12 09:57:06,2,Owner / Author,1,1,1,0,2,,0,1,1,1,1,0,,2,,1,,3,,1,,1,Far better than GDocs in every aspect. Thank you.,Information Technology (IT),0,Foster City,,Individual Contributor,,5-7 years
11137774576,249459562,2019-11-12 09:55:12,2019-11-12 09:57:02,3,Consumer - Read Only,0,1,1,0,2,,0,0,0,0,1,0,,3,,1,,2,,99,,1,,Facilities and Operations,0,Foster City,,Individual Contributor,,3-4 years
11137774248,249459562,2019-11-12 09:55:05,2019-11-12 09:56:22,1,Owner / Author,1,0,1,0,2,,0,1,1,1,0,0,,3,,1,,0,,1,,1,,0,0,0,,0,,0
11137762428,249459562,2019-11-12 09:49:43,2019-11-12 09:53:15,1,Reviewer / Approver,1,0,0,0,1,"How to do attachments, whether or not STMA's would be used, and if we would be using ATM's or STM's as references were completely unknown to the trainers. My group of AO personnel figured this out on our own.",0,0,1,0,1,0,,2,,1,,2,"Now that we figured out how to use it, I'm satisfied. The first month after launch was a lot of independent troubleshooting.",1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Oceanside,,Manager / Group Leader,,3-4 years
11137752100,249459562,2019-11-12 09:47:41,2019-11-12 09:50:20,1,Owner / Author,1,0,0,0,2,,1,0,1,1,1,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,3-4 years
11137743026,249459562,2019-11-12 09:44:49,2019-11-12 09:47:42,1,Owner / Author,1,0,1,0,2,I can find the resources to complete activities.,0,0,1,1,1,0,,2,,1,"Yes, but it took some time to get use to the flow",2,I am still trying to learn all the workflows.,0,I worked with GDocs since it was released in 2014 - it will take time before I get to the same level of comfort with GVault,1,GVault makes more sense,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,5-7 years
11137736270,249459562,2019-11-12 09:43:47,2019-11-12 09:45:48,2,Reviewer / Approver,0,1,1,0,2,,1,0,0,0,1,0,,2,,1,,1,The checkout and editing functionality is not intuitive to find.,99,,1,The search engine is more robust.,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,3-4 years
11137727173,249459562,2019-11-12 09:38:31,2019-11-12 09:43:27,1,Owner / Author,1,0,0,0,2,,0,0,0,1,1,0,,2,,0,I have had to apply filters to search for documents. I go by site specific,2,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Manager / Group Leader,,>7 Years
11137723589,249459562,2019-11-12 09:19:57,2019-11-12 09:43:16,1,Owner / Author,1,0,0,0,2,,0,1,1,1,1,0,,2,,1,,2,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
